ch weight age sex region
0000100 12.0786378 3 F 2
0000110  8.6852151 3 F 3
0000100 14.8804484 3 F 4
0000100 10.2376497 3 F 1
0000100  6.6827907 3 F 2
0000100 11.1713273 3 F 3
0000100  8.5878599 3 F 4
0000100 12.2692345 3 F 1
0000110 11.9618479 3 F 2
0000100  8.9325414 3 F 3
0000100  6.4820011 3 F 4
0000100 10.5579520 3 F 1
0000100  5.8605887 3 F 2
0000101 11.3936615 3 F 3
0000100 10.7694113 3 F 4
0000100  9.4803076 3 F 1
0000100  8.9376288 3 F 2
0000100  9.7650948 3 F 3
0000101  6.4321425 3 F 4
0000100 13.4993187 3 F 1
0000111  6.5859997 3 F 2
0000100  6.3055283 3 F 3
0000100 11.4020131 3 F 4
0000100  9.3458882 3 F 1
0000100  9.0581319 3 F 2
0000100 10.7611871 3 F 3
0000100 20.1121340 3 F 4
0000100 13.6434504 3 F 1
0000101  6.7154835 3 F 2
0000101  9.0863595 3 F 3
0000101 11.7952320 3 F 4
0000111 10.7894709 3 F 1
0000100 12.9721622 3 F 2
0000111  6.9745575 3 F 3
0000100  7.1761293 3 F 4
0000111 12.7062330 3 F 1
0000100  6.7694946 3 F 2
0000100  9.9356464 3 F 3
0000101  9.8578270 3 F 4
0000111 12.1832015 3 F 1
0000100  8.3885645 3 F 2
0000100  5.0361259 3 F 3
0000100 10.3239427 3 F 4
0000110  8.9606214 3 F 1
0000101 10.5252007 3 F 2
0000100 17.5474641 3 F 3
0000100  9.3098611 3 F 4
0000100 11.6134832 3 F 1
0000100 15.1284217 3 F 2
0000111 13.1137766 3 F 3
0000110  9.3323189 3 F 4
0000100  9.6632193 3 F 1
0000100  6.0946889 3 F 2
0000100 13.9694156 3 F 3
0000110  8.8549788 3 F 4
0000101  9.1810996 3 F 1
0000111 14.0902895 3 F 2
0000101  9.8000039 3 F 3
0000100  6.2849905 3 F 4
0000101  9.9452460 3 F 1
0000100  7.7158526 3 F 2
0000101  5.4502893 3 F 3
0000101  7.9413374 3 F 4
0000100  7.0187583 3 F 1
0000100 12.4512192 3 F 2
0000100  7.4095627 3 F 3
0000100 15.0598794 3 F 4
0000100  7.0368103 3 F 1
0000100  7.9586382 3 F 2
0000101 11.8923073 3 F 3
0000100  5.4623042 3 F 4
0000111  8.6020914 3 F 1
0000100 10.1758261 3 F 2
0000101  0.6492314 3 F 3
0000100 12.1749933 3 F 4
0000100 11.4084889 3 F 1
0000100  7.9337085 3 F 2
0000101  9.8640319 3 F 3
0000100  8.1618249 3 F 4
0000100 15.5384870 3 F 1
0000111  5.0114733 3 F 2
0000110  4.8907114 3 F 3
0000111  8.0733500 3 F 4
0000101  5.1528649 3 F 1
0000100 11.5582716 3 F 2
0000100  4.8383596 3 F 3
0000111  9.3647983 3 F 4
0000101 13.9192723 3 F 1
0000100 10.7864360 3 F 2
0000110  9.5877092 3 F 3
0000100  5.9527403 3 F 4
0000100  8.8985711 3 F 1
0000100 14.1526745 3 F 2
0000100 18.9606069 3 F 3
0000100 11.9083094 3 F 4
0000100  8.2664583 3 F 1
0000110  5.5557003 3 F 2
0000101 12.7570520 3 F 3
0000100  6.8130271 3 F 4
0000111  5.7923498 3 F 1
0000100  3.6575618 3 F 2
0000110 13.6853628 3 F 3
0000100  6.7756439 3 F 4
0000101  8.9181727 3 F 1
0000111 12.1362659 3 F 2
0000100  6.4162631 3 F 3
0000110 12.7149813 3 F 4
0000100 11.7145563 3 F 1
0000101  7.1715997 3 F 2
0000101  6.1642595 3 F 3
0000101  5.6130945 3 F 4
0000100  8.2714515 3 F 1
0000100  8.9844205 3 F 2
0000110 12.5187125 3 F 3
0000111 11.0208365 3 F 4
0000100 10.6651102 3 F 1
0000100 12.5012875 3 F 2
0000111 10.3074142 3 F 3
0000110 13.9428929 3 F 4
0000100  4.9089482 3 F 1
0000100  7.9731536 3 F 2
0000110 12.4747678 3 F 3
0000110  6.8257147 3 F 4
0000101  8.2292597 3 F 1
0000110 10.9281907 3 F 2
0000111 12.2524662 3 F 3
0000100  7.9158901 3 F 4
0000100  6.7664954 3 F 1
0000100 11.1027102 3 F 2
0000101  9.5988499 3 F 3
0000111  7.8269660 3 F 4
0000100  8.6167113 3 F 1
0000100 10.5954201 3 F 2
0000100  4.9662565 3 F 3
0000100  6.6358740 3 F 4
0000100 10.1621240 3 F 1
0000110 12.9989583 3 F 2
0000111 13.7521846 3 F 3
0000110  6.9977153 3 F 4
0000110 15.5257392 3 F 1
0000100  8.6633342 3 F 2
0000101  8.2919430 3 F 3
0000110  8.8644684 3 F 4
0000100  8.2409810 3 F 1
0000100  6.1523178 3 F 2
0000101  9.5308382 3 F 3
0000100 10.7634014 3 F 4
0000111  9.2988087 3 F 1
0000100 11.3615591 3 F 2
0000100 12.6259790 3 F 3
0000111  7.6327066 3 F 4
0000100  9.7999953 3 F 1
0000100 11.1581308 3 F 2
0000101  9.5620502 3 F 3
0000100 14.1864883 3 F 4
0000100  5.9485667 3 F 1
0000100 11.7513653 3 F 2
0000100  8.9577560 3 F 3
0000100 12.1025132 3 F 4
0000110  9.4488744 3 F 1
0000100 15.9658758 3 F 2
0000101 13.8361392 3 F 3
0000111  8.6669931 3 F 4
0000100 10.7619325 3 F 1
0000100 14.4004696 3 F 2
0000110  6.0602639 3 F 3
0000100  9.3243380 3 F 4
0000100 10.3160048 3 F 1
0000100  5.7308914 3 F 2
0000100  8.0371533 3 F 3
0000110  8.2443839 3 F 4
0000100 13.1440263 3 F 1
0000100 13.5301465 3 F 2
0000100  8.5348243 3 F 3
0000110  6.7099710 3 F 4
0000100  7.2923638 3 F 1
0000100 12.8123111 3 F 2
0000100  4.2380940 3 F 3
0000100  7.0410021 3 F 4
0000100 15.8023692 3 F 1
0000100  6.2562810 3 F 2
0000100 12.3775633 3 F 3
0000100 10.2532792 3 F 4
0000100 11.7443884 3 F 1
0000110 11.4846151 3 F 2
0000100 12.9356868 3 F 3
0000101 14.7021699 3 F 4
0000101 10.2160034 3 F 1
0000111 16.4840187 3 F 2
0000100 13.9525700 3 F 3
0000100  5.6762037 3 F 4
0000100 11.6704185 3 F 1
0000100  6.9808658 3 F 2
0000111  7.6660552 3 F 3
0000101 14.2476103 3 F 4
0000100  7.7458629 3 F 1
0000100 13.2648676 3 F 2
0000100 13.3589670 3 F 3
0000100 11.7395529 3 F 4
0000100  8.8348036 3 F 1
0000100  9.8391893 3 F 2
0000100 14.0328594 3 F 3
0000100  7.9455487 3 F 4
0000111  8.6686630 3 F 1
0000100  9.5933207 3 F 2
0000100  6.3965762 3 F 3
0000111  6.5110311 3 F 4
0000110  3.6226382 3 F 1
0000111 13.9942605 3 F 2
0000100 13.0946220 3 F 3
0000100  8.5744575 3 F 4
0000100  6.7393958 3 F 1
0000100  7.4284531 3 F 2
0000100 12.1361541 3 F 3
0000100 10.8736653 3 F 4
0000100  7.0401302 3 F 1
0000101  7.7440437 3 F 2
0000111  7.6382525 3 F 3
0000111  6.6497607 3 F 4
0000111 14.6143597 3 F 1
0000100  9.6012167 3 F 2
0000111 13.7220317 3 F 3
0000111 11.3904473 3 F 4
0000100 10.2746827 3 F 1
0000110  4.4422007 3 F 2
0000101  7.0902576 3 F 3
0000100  8.3638191 3 F 4
0000100  8.6851229 3 F 1
0000100 11.0434812 3 F 2
0000100 10.6876174 3 F 3
0000100  8.7790550 3 F 4
0000101 14.7376264 3 F 1
0000100  9.7561047 3 F 2
0000110  7.7603365 3 F 3
0000100 12.4285872 3 F 4
0000100 13.4984864 3 F 1
0000100 10.1793694 3 F 2
0000100  5.2130155 3 F 3
0000100 10.3793887 3 F 4
0000100 10.2790344 3 F 1
0000101  8.2069607 3 F 2
0000100 12.7863753 3 F 3
0000100 11.0102786 3 F 4
0000100 12.5832365 3 F 1
0000100 13.6569040 3 F 2
0000101 13.5503345 3 F 3
0000100  6.4346760 3 F 4
0000101  8.1629237 3 F 1
0000110  8.8233030 3 F 2
0000110  6.4858919 3 F 3
0000101  9.4503616 3 F 4
0000100  9.7201210 3 F 1
0000100 13.2428201 3 F 2
0000100  7.1625953 3 F 3
0000100  5.5918758 3 F 4
0000111 10.0316713 3 F 1
0000100 12.1847008 3 F 2
0000111 13.0181925 3 F 3
0000100  8.9591268 3 F 4
0000110 10.8951544 3 F 1
0000111  7.3956137 3 F 2
0000100 13.7023807 3 F 3
0000100 11.5666802 3 F 4
0000100  9.7462284 3 F 1
0000100 11.5556889 3 F 2
0000100  8.4254275 3 F 3
0000100  9.6051285 3 F 4
0000111  6.0311931 3 F 1
0000101 11.7575342 3 F 2
0000100  6.7557779 3 F 3
0000100  7.3589937 3 F 4
0000101  7.3918340 3 F 1
0000101 11.9818096 3 F 2
0000100  8.1444104 3 F 3
0000110 10.7456890 3 F 4
0000100 17.5612018 3 F 1
0000110 12.8816830 3 F 2
0000111 10.9855767 3 F 3
0000100 10.0688034 3 F 4
0000110 11.5778598 3 F 1
0000101 12.4823710 3 F 2
0000111  7.7950384 3 F 3
0000100 10.6028767 3 F 4
0000100  9.1188577 3 F 1
0000110 14.4540857 3 F 2
0000111  6.3447377 3 F 3
0000100 12.7478952 3 F 4
0000111 11.3859037 3 F 1
0000111 12.9974801 3 F 2
0000111 11.5335465 3 F 3
0000100 12.2635385 3 F 4
0000110 12.0441451 3 F 1
0000101  6.4805666 3 F 2
0000100  8.4768622 3 F 3
0000101 10.9831250 3 F 4
0000100 10.0887191 3 F 1
0000111 12.2914929 3 F 2
0000100  7.6530015 3 F 3
0000100  6.0325079 3 F 4
0000100 10.6311102 3 F 1
0000100 12.2706995 3 F 2
0000100 14.0889119 3 F 3
0000100 12.6794994 3 F 4
0000100 13.7331367 3 F 1
0000111  5.2862054 3 F 2
0000100 11.9623649 3 F 3
0000100 16.8706746 3 F 4
0000110  5.0751630 3 F 1
0000100 10.1182558 3 F 2
0000100  9.1250443 3 F 3
0000100  9.5241571 3 F 4
0000100  5.6012985 3 F 1
0000111 10.4823881 3 F 2
0000100 11.6394124 3 F 3
0000100 16.8468001 3 F 4
0000110 13.4390973 3 F 1
0000110  8.1373095 3 F 2
0000111  8.1473814 3 F 3
0000100  6.9520101 3 F 4
0000100 10.9437921 3 F 1
0000100 13.9237249 3 F 2
0000100  8.8671431 3 F 3
0000100 14.8220688 3 F 4
0000100  8.6348975 3 F 1
0000110  6.9368237 3 F 2
0000100  9.0725621 3 F 3
0000100  5.8614383 3 F 4
0000111 12.4685630 3 F 1
0000100 12.4089649 3 F 2
0000100  8.0562062 3 F 3
0000100  9.3978099 3 F 4
0000100 10.0964542 3 F 1
0000100  8.3157590 3 F 2
0000110  8.8685621 3 F 3
0000110  7.0988600 3 F 4
0000110 12.9385722 3 F 1
0000101 13.2949893 3 F 2
0000111 12.0170290 3 F 3
0000101 11.9453853 3 F 4
0000100 12.7312587 3 F 1
0000101 10.5147629 3 F 2
0000100 11.1455541 3 F 3
0000100  8.6548411 3 F 4
0000101  7.3272017 3 F 1
0000100 12.9919252 3 F 2
0000110 11.0223896 3 F 3
0000100  7.3715004 3 F 4
0000100  6.3165866 3 F 1
0000101 15.1170610 3 F 2
0000110 10.3894964 3 F 3
0000100  7.8927156 3 F 4
0000100  7.2990741 3 F 1
0000110  9.2059492 3 F 2
0000101  1.7256325 3 F 3
0000100 10.8982168 3 F 4
0000100  9.3510599 3 F 1
0000100  7.8495396 3 F 2
0000110  8.5967187 3 F 3
0000101  9.0047670 3 F 4
0000100 13.4017037 3 F 1
0000101  9.2593490 3 F 2
0000100 11.8698589 3 F 3
0000100  6.2797965 3 F 4
0000100 12.8340652 3 F 1
0000101 11.9986355 3 F 2
0000100 11.1820465 3 F 3
0000100  7.8655949 3 F 4
0000100  7.7585039 3 F 1
0000100  4.8398107 3 F 2
0000111  3.9770504 3 F 3
0000100  4.5272245 3 F 4
0000110 13.9235117 3 F 1
0000100 12.6884112 3 F 2
0000111  6.0613725 3 F 3
0000111  7.1664362 3 F 4
0000100  9.3103440 3 F 1
0000101  9.5545304 3 F 2
0000100 16.5189244 3 F 3
0000101  8.3830742 3 F 4
0000100 10.0359955 3 F 1
0000101 11.5582270 3 F 2
0000100 10.3412059 3 F 3
0000100  8.7446022 3 F 4
0000100  9.2048037 3 F 1
0000110  6.5710946 3 F 2
0000100  4.5454278 3 F 3
0000101  9.0269314 3 F 4
0000100 12.0773634 3 F 1
0000100 12.7409146 3 F 2
0000111 10.6403417 3 F 3
0000111 12.4204946 3 F 4
0000110 10.4254095 3 F 1
0000100 12.8666008 3 F 2
0000100  5.4639746 3 F 3
0000100  7.3229907 3 F 4
0000100  4.9118389 3 F 1
0000101  9.6094245 3 F 2
0000111  6.7342335 3 F 3
0000100 10.8997337 3 F 4
0000111 12.6224853 3 F 1
0000100  9.2873852 3 F 2
0000100 10.1538839 3 F 3
0000101 15.2232299 3 F 4
0000100  9.1892132 3 F 1
0000101 10.7525710 3 F 2
0000101  9.9505561 3 F 3
0000100 11.7798567 3 F 4
0000100 14.8082384 3 F 1
0000110  7.5126986 3 F 2
0000111 10.3385428 3 F 3
0000100  7.5638465 3 F 4
0000100  7.7403213 3 F 1
0000110  9.6804993 3 F 2
0000101 11.7921702 3 F 3
0000111 10.9800583 3 F 4
0000100  2.3612394 3 F 1
0000101  8.8374547 3 F 2
0000111  8.8667755 3 F 3
0000100 13.4429592 3 F 4
0000101  4.5831139 3 F 1
0000100 15.8812117 3 F 2
0000110  7.4858367 3 F 3
0000110  6.1699701 3 F 4
0000101 16.8449596 3 F 1
0000100  4.3257141 3 F 2
0000100  7.3716901 3 F 3
0000100 13.8064344 3 F 4
0000100 11.6566492 3 F 1
0000101 14.9384847 3 F 2
0000101 11.4499545 3 F 3
0000101  5.3793400 3 F 4
0000100  8.2795660 3 F 1
0000100 15.4364876 3 F 2
0000100 11.0487353 3 F 3
0000100  6.9640823 3 F 4
0000100  6.2037218 3 F 1
0000110  7.7732144 3 F 2
0000100  7.0168567 3 F 3
0000100  6.3238406 3 F 4
0000100  8.0874466 3 F 1
0000100 11.9409736 3 F 2
0000100 11.6102404 3 F 3
0000100  7.8034186 3 F 4
0000100 11.6470145 3 F 1
0000100  6.9000292 3 F 2
0000100  8.3219750 3 F 3
0000100 11.5338111 3 F 4
0000101  8.5200002 3 F 1
0000100  7.2670799 3 F 2
0000100  6.4821661 3 F 3
0000100 15.4478978 3 F 4
0000100 13.3325573 3 F 1
0000100  5.5315385 3 F 2
0000100  4.4970804 3 F 3
0000111  6.7390826 3 F 4
0000110  9.9497151 3 F 1
0000100 11.4016550 3 F 2
0000111  8.1133704 3 F 3
0000100 15.4422886 3 F 4
0000110  7.7292700 3 F 1
0000101  7.2151254 3 F 2
0000100  6.4369383 3 F 3
0000100  8.7891070 3 F 4
0000101  5.3443086 3 F 1
0000100 14.0743471 3 F 2
0000100  8.5591724 3 F 3
0000100  8.4015414 3 F 4
0000111  5.0684005 3 F 1
0000100 13.0926996 3 F 2
0000110 13.8283000 3 F 3
0000110 11.7733333 3 F 4
0000100  8.4442863 3 F 1
0000110  8.5774824 3 F 2
0000100  2.9376119 3 F 3
0000111 11.4673222 3 F 4
0000110 15.8667330 3 F 1
0000100  7.2229869 3 F 2
0000100 12.3685224 3 F 3
0000100 16.0984892 3 F 4
0000100 13.6445754 3 F 1
0000111  8.4114974 3 F 2
0000110  8.9977552 3 F 3
0000100 12.0791702 3 F 4
0000110  9.6708980 3 F 1
0000110  7.3066346 3 F 2
0000100 19.2243096 3 F 3
0000111  8.7276365 3 F 4
0000111  6.9166825 3 F 1
0000100  6.9711931 3 F 2
0000111  5.8881612 3 F 3
0000100 15.6501486 3 F 4
0000111  9.8068350 3 F 1
0000100  5.9185575 3 F 2
0000101  7.2515649 3 F 3
0000100  7.7627646 3 F 4
0000111 10.8136135 3 F 1
0000100 10.5050151 3 F 2
0000111 10.8079968 3 F 3
0000101 11.8185335 3 F 4
0000100  3.2892474 3 F 1
0000111 10.3728143 3 F 2
0000100 11.6854100 3 F 3
0000100 12.4187134 3 F 4
0000100  9.2001570 3 F 1
0000111  4.3430260 3 F 2
0000100 10.8654770 3 F 3
0000110 13.9487033 3 F 4
0000111  7.1664056 3 F 1
0000111  7.1486458 3 F 2
0000110 15.6483693 3 F 3
0000100  8.2363778 3 F 4
0000100 10.5112071 3 F 1
0000100 13.2241182 3 F 2
0000100 10.7934150 3 F 3
0000100 18.3900722 3 F 4
0000111  3.5712507 3 F 1
0000100  3.1833287 3 F 2
0000100  7.8160282 3 F 3
0000101  9.2438793 3 F 4
0000101  8.8073442 3 F 1
0000100  8.1781014 3 F 2
0000100  6.1549071 3 F 3
0000111 12.4235622 3 F 4
0000100 10.3972494 3 F 1
0000100  7.4653050 3 F 2
0000111  7.6020189 3 F 3
0000110 12.0035063 3 F 4
0000111 10.1385427 3 F 1
0000100  3.0833436 3 F 2
0000101  8.5466322 3 F 3
0000111  7.5659622 3 F 4
0000100 11.4729398 3 F 1
0000100 10.4843533 3 F 2
0000101 10.9855076 3 F 3
0000100 10.7590519 3 F 4
0000110  5.1794342 3 F 1
0000111  6.1064178 3 F 2
0000100 10.5796367 3 F 3
0000101 10.2153240 3 F 4
0000111  8.1348877 3 F 1
0000100 15.7512356 3 F 2
0000100 11.3191825 3 F 3
0000101  8.8166341 3 F 4
0000111 10.4098593 3 F 1
0000111  8.6452466 3 F 2
0000100 10.1821377 3 F 3
0000101 10.5885144 3 F 4
0000100  9.8599735 3 F 1
0000110 11.3315294 3 F 2
0000100 11.7463570 3 F 3
0000101 13.3409207 3 F 4
0000101  8.3027257 3 F 1
0000101 11.8192990 3 F 2
0000111  3.4140696 3 F 3
0000101  4.6912624 3 F 4
0000100  5.0976868 3 F 1
0000100  2.5946945 3 F 2
0000100  9.8883423 3 F 3
0000100 13.1195444 3 F 4
0000100 13.8295880 3 F 1
0000100  7.1338208 3 F 2
0000100 11.6439650 3 F 3
0000100  6.8071103 3 F 4
0000111 11.6077799 3 F 1
0000110 12.8006800 3 F 2
0000111 10.4866946 3 F 3
0000101  7.4722587 3 F 4
0000100  3.0054718 3 F 1
0000100  5.9746863 3 F 2
0000100 14.2777926 3 F 3
0000100 14.1372407 3 F 4
0000111 14.7930670 3 F 1
0000110  8.5197064 3 F 2
0000100 13.0222178 3 F 3
0000100  9.9932836 3 F 4
0000111 11.7492232 3 F 1
0000111 12.1132846 3 F 2
0000111 12.9356511 3 F 3
0000111  8.5057727 3 F 4
0000110  6.5631914 3 F 1
0000100 11.5393116 3 F 2
0000100  3.8607503 3 F 3
0000100  8.7658996 3 F 4
0000100 10.1738443 3 F 1
0000111  7.9452607 3 F 2
0000110  8.3057119 3 F 3
0000100  6.6568839 3 F 4
0000100 11.0860598 3 F 1
0000100 12.0939090 3 F 2
0000100 10.1450765 3 F 3
0000110 13.2804134 3 F 4
0000100 10.1889880 3 F 1
0000100  7.3326140 3 F 2
0000100 11.9766981 3 F 3
0000100  8.2332142 3 F 4
0000101 11.5042546 3 F 1
0000110 12.5744161 3 F 2
0000101  7.4021028 3 F 3
0000100  5.8637092 3 F 4
0000101  8.0601469 3 F 1
0000101  9.8464076 3 F 2
0000100 11.0940252 3 F 3
0000100 12.9609880 3 F 4
0000100 12.6807705 3 F 1
0000101  7.8909498 3 F 2
0000101 10.1444309 3 F 3
0000110  9.0784566 3 F 4
0000100 11.8575141 3 F 1
0000100  9.7949297 3 F 2
0000100 10.7709853 3 F 3
0000111 12.2061732 3 F 4
0000111  9.3027075 3 F 1
0000100  7.9386084 3 F 2
0000100 13.0055323 3 F 3
0000110 17.8619658 3 F 4
0000111 12.4744744 3 F 1
0000100 12.1532635 3 F 2
0000100 12.9111599 3 F 3
0000100 14.6369037 3 F 4
0000100  9.9425743 3 F 1
0000100  6.1620191 3 F 2
0000100  5.3096032 3 F 3
0000100 13.4445052 3 F 4
0000111 10.1915359 3 F 1
0000100  7.7076830 3 F 2
0000100  4.8397525 3 F 3
0000100 12.5643425 3 F 4
0000100 10.2979620 3 F 1
0000111 13.5535379 3 F 2
0000101 11.5979535 3 F 3
0000100 10.5163984 3 F 4
0000010 11.6074447 3 F 1
0000011  5.9759139 3 F 2
0000011 14.5475574 3 F 3
0000011  9.8625350 3 F 4
0000011  8.6086838 3 F 1
0000010  6.2816929 3 F 2
0000011 13.0617000 3 F 3
0000011 14.5273394 3 F 4
0000010  8.6368903 3 F 1
0000010  7.2327417 3 F 2
0000010  9.5754106 3 F 3
0000010  6.1805663 3 F 4
0000011 12.9485121 3 F 1
0000011 13.7758163 3 F 2
0000010 11.9255610 3 F 3
0000010  9.5446023 3 F 4
0000010 10.1725569 3 F 1
0000010 10.5188427 3 F 2
0000010 10.1668076 3 F 3
0000011 12.5751231 3 F 4
0000011  8.3972736 3 F 1
0000011 10.7788948 3 F 2
0000010  7.1559507 3 F 3
0000011  6.9150560 3 F 4
0000011  7.9957471 3 F 1
0000011  6.9669706 3 F 2
0000010 14.5253152 3 F 3
0000010  7.6142966 3 F 4
0000011  5.3356912 3 F 1
0000010  8.5849759 3 F 2
0000010 10.6749239 3 F 3
0000011 11.5115703 3 F 4
0000011  9.8823264 3 F 1
0000011 12.1619455 3 F 2
0000010  7.0965590 3 F 3
0000011  9.3664507 3 F 4
0000010 12.7339155 3 F 1
0000011 12.6317981 3 F 2
0000011  9.4891557 3 F 3
0000010  6.2474608 3 F 4
0000010 15.2779036 3 F 1
0000010  9.7487418 3 F 2
0000011  6.7396657 3 F 3
0000010 12.7252493 3 F 4
0000011 14.3428268 3 F 1
0000011 10.8685019 3 F 2
0000010 10.9093612 3 F 3
0000010 10.2683431 3 F 4
0000011  7.9489393 3 F 1
0000011  5.8208364 3 F 2
0000011 12.9626524 3 F 3
0000011 13.6529138 3 F 4
0000010  9.2951162 3 F 1
0000010 19.7017471 3 F 2
0000011 15.1803105 3 F 3
0000010 14.6882522 3 F 4
0000011  9.8508721 3 F 1
0000010  8.5807352 3 F 2
0000011  5.8895104 3 F 3
0000010 12.9072998 3 F 4
0000011 13.6399320 3 F 1
0000011  9.8483551 3 F 2
0000010  6.3821561 3 F 3
0000011 13.4624685 3 F 4
0000010  7.8449553 3 F 1
0000011  6.0605862 3 F 2
0000010  6.8564025 3 F 3
0000011 13.2719659 3 F 4
0000011 11.2811937 3 F 1
0000011  8.3117921 3 F 2
0000011 14.1501428 3 F 3
0000010  7.7043220 3 F 4
0000010  9.8518740 3 F 1
0000011 12.5083312 3 F 2
0000010  8.5007691 3 F 3
0000010  9.0957453 3 F 4
0000011 12.3775410 3 F 1
0000010  8.5511505 3 F 2
0000010 11.1156763 3 F 3
0000010  9.5484856 3 F 4
0000011  7.5794449 3 F 1
0000011  8.1070466 3 F 2
0000010 11.4084580 3 F 3
0000011  8.1762991 3 F 4
0000010  8.6787395 3 F 1
0000011  8.4272950 3 F 2
0000010 12.1782844 3 F 3
0000010  9.6868163 3 F 4
0000010 12.9452614 3 F 1
0000010 10.4020179 3 F 2
0000010 14.0713244 3 F 3
0000011 15.7884365 3 F 4
0000011  8.4490166 3 F 1
0000011  5.9055450 3 F 2
0000010  6.3530936 3 F 3
0000011 10.0936312 3 F 4
0000011 10.1438074 3 F 1
0000011  9.8963486 3 F 2
0000010  8.9042055 3 F 3
0000010  9.1075173 3 F 4
0000010  8.4674486 3 F 1
0000010  5.6245316 3 F 2
0000011  9.2936284 3 F 3
0000010  9.9080404 3 F 4
0000010 13.6324008 3 F 1
0000011 10.6688766 3 F 2
0000010 11.7270106 3 F 3
0000010 10.1676692 3 F 4
0000010  2.2428941 3 F 1
0000011 10.5190332 3 F 2
0000011  6.7156161 3 F 3
0000011 11.7486796 3 F 4
0000011  5.3741497 3 F 1
0000010  7.7503604 3 F 2
0000010  6.2333244 3 F 3
0000011  5.8260355 3 F 4
0000011  7.9306605 3 F 1
0000010  6.7365798 3 F 2
0000011 11.4155988 3 F 3
0000011  7.9390577 3 F 4
0000010  9.6298245 3 F 1
0000010 11.1732458 3 F 2
0000011  4.5795505 3 F 3
0000010  4.7494905 3 F 4
0000011 13.9005371 3 F 1
0000011 11.8687924 3 F 2
0000010  9.5730811 3 F 3
0000010 11.4474553 3 F 4
0000011 10.7356391 3 F 1
0000010  6.1171790 3 F 2
0000011 10.7579808 3 F 3
0000011 12.5723363 3 F 4
0000010  5.3826897 3 F 1
0000011  7.3055525 3 F 2
0000011 15.8224939 3 F 3
0000010 16.5770368 3 F 4
0000010  9.8303552 3 F 1
0000011 12.1379561 3 F 2
0000011  9.6669000 3 F 3
0000011 10.2272558 3 F 4
0000011  7.3361076 3 F 1
0000011 10.5384256 3 F 2
0000011  8.8495072 3 F 3
0000010 14.6792194 3 F 4
0000011  9.1052242 3 F 1
0000011  9.1011496 3 F 2
0000010 13.9790600 3 F 3
0000010 11.3847284 3 F 4
0000011 10.9580946 3 F 1
0000011  6.8651977 3 F 2
0000011  8.6457392 3 F 3
0000010  6.3728261 3 F 4
0000010 10.1518877 3 F 1
0000011  5.1073562 3 F 2
0000010 15.9168705 3 F 3
0000010  6.9477131 3 F 4
0000010  7.9626311 3 F 1
0000011 16.3040408 3 F 2
0000010 15.3499237 3 F 3
0000010 11.3915225 3 F 4
0000011 14.8383052 3 F 1
0000010  4.5865767 3 F 2
0000011 12.6709263 3 F 3
0000010  9.7903834 3 F 4
0000011  9.0798058 3 F 1
0000010  8.0711524 3 F 2
0000010  9.2911513 3 F 3
0000011 12.8889292 3 F 4
0000010  9.7774182 3 F 1
0000011  2.2942410 3 F 2
0000011  7.4673680 3 F 3
0000010  5.9777878 3 F 4
0000011 11.0098210 3 F 1
0000010 11.6055485 3 F 2
0000010  9.3575058 3 F 3
0000011  6.2836651 3 F 4
0000011  5.5343275 3 F 1
0000011 10.9219995 3 F 2
0000011 12.5949352 3 F 3
0000011  8.4820361 3 F 4
0000011  6.5453749 3 F 1
0000011  8.3470526 3 F 2
0000011  6.8393258 3 F 3
0000011 11.3231017 3 F 4
0000011  9.7440168 3 F 1
0000010 10.2561628 3 F 2
0000010 13.3757309 3 F 3
0000011 13.7287150 3 F 4
0000010  8.0680261 3 F 1
0000011 14.9054654 3 F 2
0000010 10.7801842 3 F 3
0000010  9.4445123 3 F 4
0000010 14.1806159 3 F 1
0000011  9.5547895 3 F 2
0000011 12.9593619 3 F 3
0000011 14.1044810 3 F 4
0000011 12.1328592 3 F 1
0000011  4.7260784 3 F 2
0000011  8.8643669 3 F 3
0000010 14.4000887 3 F 4
0000011  8.9375773 3 F 1
0000010 11.0213288 3 F 2
0000011  5.6593427 3 F 3
0000010  7.6635122 3 F 4
0000011 16.7686986 3 F 1
0000011  6.6137950 3 F 2
0000010 12.3958624 3 F 3
0000010 10.6054221 3 F 4
0000010 11.7088118 3 F 1
0000011  7.8612572 3 F 2
0000011  8.3118694 3 F 3
0000010 13.5338116 3 F 4
0000011  6.6339236 3 F 1
0000010  5.9732828 3 F 2
0000010  3.8985647 3 F 3
0000011 13.9219254 3 F 4
0000011 10.5543996 3 F 1
0000011  6.6848759 3 F 2
0000011 10.8423190 3 F 3
0000010  9.8061964 3 F 4
0000011  7.1352658 3 F 1
0000011  7.2534558 3 F 2
0000011 11.5122503 3 F 3
0000011 16.7697732 3 F 4
0000010  6.9346477 3 F 1
0000010 11.5135129 3 F 2
0000011 21.1107783 3 F 3
0000010  9.5610881 3 F 4
0000011 10.7444416 3 F 1
0000010 12.2856713 3 F 2
0000010  9.1160329 3 F 3
0000010 10.6833837 3 F 4
0000011 11.4539743 3 F 1
0000011  8.3217669 3 F 2
0000010  9.7018090 3 F 3
0000010  4.6492999 3 F 4
0000010 12.5354030 3 F 1
0000010  9.3547331 3 F 2
0000011  7.0548042 3 F 3
0000010 11.1237424 3 F 4
0000010 12.2193183 3 F 1
0000010  5.8376118 3 F 2
0000010 12.2813121 3 F 3
